body,rate,likes,dislikes,created_at,is_buyer,product_id,Price,clean_body,word_count,char_len,unique_word_ratio,emoji_count,hour,dayofweek,iso_score,lof_score,knn_dist,ensemble_score,ae_score,threshold_Isolation,is_outlier_Isolation,threshold_LOF,is_outlier_LOF,threshold_KNN,is_outlier_KNN,threshold_Ensemble,is_outlier_Ensemble,threshold_Autoencoder,is_outlier_Autoencoder,votes,is_outlier_consensus,explain
بد نیست خوبه,3.0,3,3,,False,7535975,2100000,بد نیست خوبه,3,12,1.0,0,-1,-1,-0.026099132960736182,-4.096496403227812,5.769428911963816,0.32296091921501296,0.12669923577789882,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، LOF، KNN، Ensemble
عالیه برای ماسک زدن من برای اصلاح صورت هم استفاده میکنم واقعا عالیه کشناسی عالی داره و برای همه‌ی سایز سر میشه استفاده کرد ممنون از دیجیکالا واقعا توصیه میکنم,5.0,1,0,,True,7747977,500000,عالیه برای ماسک زدن من برای اصلاح صورت هم استفاده می کنم واقعا عالیه کشناسی عالی داره و برای همه ی سایز سر میشه استفاده کرد ممنون از دیجیکالا واقعا توصیه می کنم,33,160,0.7878787878787878,0,-1,-1,-0.01047057848293309,-5.4406981941091335,6.393388881352043,0.36528995264144665,0.12239530035944007,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
با این قیمت فوق العاده است,5.0,0,0,,True,1112552,172000,با این قیمت فوق العاده است,6,26,1.0,0,-1,-1,-0.018927437830865923,-5.0462290912490575,8.272822622475736,0.362017326655161,0.15879264632745874,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
دیگه نسبت به قیمت جنس معمولی و خوبیه بد نیست,3.0,0,0,,True,1839904,499000,دیگه نسبت به قیمت جنس معمولی و خوبیه بد نیست,10,44,1.0,0,-1,-1,-0.03153730823870943,-5.584916480246512,7.4977808173816625,0.3254591800571618,0.4340258377292478,-0.026150216236085322,0,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
"بسته بندی مناسب بود 
راضی هستم",5.0,0,0,,True,3090684,423000,بسته بندی مناسب بود راضی هستم,6,29,1.0,0,-1,-1,-0.013437952109361218,-5.66268662711459,4.877765020161777,0.34488110764809105,0.28722615491989284,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، Ensemble، Autoencoder
اصلا رنگش شبیه چیزی نیست که داخل عکس هست. رنگش توسی هست ولی به زردی و کثیفی میزنه. جنس لباس هم اصلا خوب نبود و سایز دو ایکس لارجش اندازه لارج هم نبود من مرجوع کردم.,0.0,0,0,,True,1138462,1613000,اصلا رنگش شبیه چیزی نیست که داخل عکس هست رنگش توسی هست ولی به زردی و کثیفی میزنه جنس لباس هم اصلا خوب نبود و سایز دو ایکس لارجش اندازه لارج هم نبود من مرجوع کردم,36,161,0.8333333333333334,0,-1,-1,-0.019740075082562814,-5.447332330696488,6.378841400395726,0.3433323107399524,0.10264068143508516,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
خوشبو نیست واقعا. ,2.0,0,1,,True,3079380,269000,خوشبو نیست واقعا,3,16,1.0,0,-1,-1,-0.01734056507728121,-5.7409667297422535,5.264645693779505,0.33911666229944704,0.38503275571312245,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، Autoencoder
خیلی خوبه حتما بخرید,5.0,0,1,,False,3943330,182000,خیلی خوبه حتما بخرید,4,20,1.0,0,-1,-1,-0.016349624115599537,-4.1577024980774455,1.4238877607803764,0.30744007345057006,0.14513467484482565,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble
واقعا قیمت مناسب و کاربردی,5.0,0,0,,True,3393598,880000,واقعا قیمت مناسب و کاربردی,5,26,1.0,0,-1,-1,-0.00205183501387024,-5.557397467523596,8.741024780457442,0.4059038002125525,0.14292127796530465,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
"باسلام
صابون مورد نظر رو در حد سه چهار روزی در حد یکبار استفاده کردم
بسیار خشک میکنه پوست رو 
شما بعد هر صابونی که استفاده میکنین به هرحال پوست سفید تر و تمیزتر میشه اما در صابونی که گیاهی تر هس
نمیدونم حالا این اثر مفید میشه یا نه 
اما به شدت شما بعد این صابون نیاز به ابرسان و یا کرم هست",0.0,1,1,,True,641300,640000,باسلام صابون مورد نظر رو در حد سه چهار روزی در حد یکبار استفاده کردم بسیار خشک میکنه پوست رو شما بعد هر صابونی که استفاده میکنین به هرحال پوست سفید تر و تمیزتر میشه اما در صابونی که گیاهی تر هس نمیدونم حالا این اثر مفید میشه یا نه اما به شدت شما بعد این صابون نیاز به ابرسان و یا کرم هست,64,287,0.703125,0,-1,-1,-0.019844024738435828,-5.655857023069126,5.543820110051916,0.33569334998778144,0.10446204092022766,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
"کتب مفیدی هست و کیفیت چاپ و بسته بندی خوبی داره البته کسی که دنبال هرکتابی هست درکل میدونه چجور کتابی هست, جنس خوبی داره کیفیت صفحات و اندازش هم خوبه مبلغش هم مناسب بود راضیم.",5.0,0,0,,True,1999754,910000,کتب مفیدی هست و کیفیت چاپ و بسته بندی خوبی داره البته کسی که دنبال هرکتابی هست درکل میدونه چجور کتابی هست جنس خوبی داره کیفیت صفحات و اندازش هم خوبه مبلغش هم مناسب بود راضیم,36,173,0.7777777777777778,0,-1,-1,-0.03668626492833171,-5.357361521508838,7.388085000077583,0.3123624908302994,0.3357240146628348,-0.026150216236085322,0,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
من خیلی راضیم ،به نظرم حجم خیلی خوبی داره به نسبت قیمت،هم خیلی بوی خوبی داره،و خیلی خوب هم جذب میشه و چرب نمیکنه پوست رو ،و پوست رو خیلی خوب مرطوب و نرم میکنه. تاریخ انقضاش هم درست بود تا 1402. ,4.0,0,0,,True,966401,1976800,من خیلی راضیم به نظرم حجم خیلی خوبی داره به نسبت قیمت هم خیلی بوی خوبی داره و خیلی خوب هم جذب میشه و چرب نمیکنه پوست رو و پوست رو خیلی خوب مرطوب و نرم میکنه تاریخ انقضاش هم درست بود تا,43,184,0.6511627906976745,0,-1,-1,-0.0008509725271901303,-5.40731590157222,7.091983292460208,0.394129351061789,0.10717198782014871,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,تأیید چند مدل: Isolation، KNN، Ensemble
به نظر من خیلی بد است جنسش پلاستیک است و...........بد است,1.0,0,0,,True,728234,690000,به نظر من خیلی بد است جنسش پلاستیک است و بد است,12,47,0.75,0,-1,-1,-0.008462451291990858,-5.232527111093873,6.353298554372222,0.3696639074343871,0.3917768221578891,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,امتیاز افراطی (1.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
خوب و درمانی و بسته بندی و ارسال خوب ,5.0,0,0,,True,1828541,690000,خوب و درمانی و بسته بندی و ارسال خوب,9,36,0.6666666666666666,0,-1,-1,-0.002636199408723894,-5.617216662895811,3.7843634764639744,0.3606361117610466,0.34775731057845755,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,1,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، Ensemble، Autoencoder
"خوب هست
با یک بسته بندی زیبا به دستم رسید 
طرح۰۲-۰۱ هست 
توصیه می‌کنم اگه هوادار پرسپولیس هستید باید یک لباس از تیم محبوب خود داشته باشید",5.0,0,0,,True,9187113,999000,خوب هست با یک بسته بندی زیبا به دستم رسید طرح هست توصیه می کنم اگه هوادار پرسپولیس هستید باید یک لباس از تیم محبوب خود داشته باشید,28,130,0.9285714285714286,0,-1,-1,-0.032450283797435864,-5.416411747276031,6.321163695011046,0.3128901831821306,0.2612760379032097,-0.026150216236085322,0,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
خوب بود و کاربردی، پیشنهاد می کنم.,4.0,0,0,,True,1893442,150000,خوب بود و کاربردی پیشنهاد می کنم,7,32,1.0,0,-1,-1,-0.010555354666882732,-5.2854535227493,7.4751294531257315,0.37466919669798887,0.15238932431090538,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، KNN، Ensemble
سلام دوستان من این محصول رو از جای دیگه ای تهیه کردم نه از دیجی کالا . گفتم نظرم رو بنویسم اینجا برای بقیه شاید مفید باشه . من قبلا از هیچ محصول اسکرابی استفاده نمیکردم تنها  سفیدآب و گلاب رو به عنوان اسکراب استفاده می‌کردم که تا حدودی پوستم رو پاکسازی می‌کرد . برای اولین بار تصمیم گرفتم از محصول اسکراب استفاده کنم و این رو خریدم بعد از بخور صورتم این رو زدم و چند دقیقه با فیس واش ماساژ دادم رو پوستم و اصلا صورتم دچار خارش و سوزش نشد وقتی هم که صورتم رو شستم قشنگ پوستم رو سبک کرده بود مثل آیینه شده بود پوستم . بعد از این اومدم از ماسک بلک زدم رو صورتم و بعد که کندمش کل صورتم رو شیو کرد . اصلا انتظار نداشتم و کلی واسم دردسر شد چون مدرسه میرفتم بعدش یه ماسک آبرسان زدم به پوستم . ب قدری پوستم شفاف و صاف شده بود کیف میکردم . اینم بگم دوستان بعد از بخور و .. خصوصا وقتی تازه شروع به رسیدگی به پوستتون میکنین این که  جوش بزنین عادیه . و وقتی دیدید محصولی خوب کار کرد اما جوش زدید بعدش گاهی به معنای بد بودن محصول نیست . چون داره جوش های زیر پوستیتون رو در میاره و پاکسازی میکنه. در آخر بگم این محصول واقعا عالی بود برای پوست معمولی رو به خشک من .,5.0,12,0,,False,6330534,420000,سلام دوستان من این محصول رو از جای دیگه ای تهیه کردم نه از دیجی کالا گفتم نظرم رو بنویسم اینجا برای بقیه شاید مفید باشه من قبلا از هیچ محصول اسکرابی استفاده نمی کردم تنها سفیدآب و گلاب رو به عنوان اسکراب استفاده می کردم که تا حدودی پوستم رو پاکسازی می کرد برای اولین بار تصمیم گرفتم از محصول اسکراب استفاده کنم و این رو خریدم بعد از بخور صورتم این رو زدم و چند دقیقه با فیس واش ماساژ دادم رو پوستم و اصلا صورتم دچار خارش و سوزش نشد وقتی هم که صورتم رو شستم قشنگ پوستم رو سبک کرده بود مثل آیینه شده بود پوستم بعد از این اومدم از ماسک بلک زدم رو صورتم و بعد که کندمش کل صورتم رو شیو کرد اصلا انتظار نداشتم و کلی واسم دردسر شد چون مدرسه می رفتم بعدش یه ماسک آبرسان زدم به پوستم ب قدری پوستم شفاف و صاف شده بود کیف می کردم اینم بگم دوستان بعد از بخور و خصوصا وقتی تازه شروع به رسیدگی به پوستتون میکنین این که جوش بزنین عادیه و وقتی دیدید محصولی خوب کار کرد اما جوش زدید بعدش گاهی به معنای بد بودن محصول نیست چون داره جوش های زیر پوستیتون رو در میاره و پاکسازی میکنه در آخر بگم این محصول واقعا عالی بود برای پوست معمولی رو به خشک من,225,1027,0.5911111111111111,0,-1,-1,-0.006123027519988666,-5.670750898078322,7.917399618009171,0.38902325618935546,0.4749194562634989,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,طول متن غیرمعمول (225 کلمه)؛ امتیاز افراطی (5.0)؛ الگوی تعامل نامتوازن؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
